1595		-122.0854		37.65127
302		-122.3839		37.73398
207		-122.4231		37.75153
311		-122.4859		37.70354
117		-122.445		37.7053
663		-122.4814		37.78286
904		-122.0222		37.39115
1338		-122.0081		37.36931
1232		-121.9025		37.34768
1333		-122.0551		37.32124
1387		-121.811		37.23099
309		-121.7627		37.23474
1335		-122.0108		37.31568
1321		-121.307		37.92081
969		-121.2602		37.9524
1339		-122.0046		37.39069
1222		-121.9418		37.25793
2529		-121.923		36.97775
1978		-121.7696		36.93111
1307		-121.9613		37.34642
1634		-122.0341		37.83451
1475		-122.2004		38.0897
1465		-122.1874		38.12949
2597		-122.2684		37.81775
1336		-122.026		37.34402
1252		-121.8391		37.34584
1577		-122.3012		37.78542
1262		-121.8595		37.32591
296		-122.2394		38.16017
1477		-122.2626		38.11061
2479		-121.897		36.60073
2478		-121.9227		36.54742
2687		-121.8293		37.28058
1447		-122.407		37.66195
1587		-122.0354		37.63695
389		-122.1403		37.6856
1255		-122.7264		38.42703
2062		-122.8035		38.47462
2378		-122.1745		37.43856
193		-121.8612		37.28907
1305		-121.9347		37.3471
1562		-121.965		37.55363
863		-122.2815		37.81649
1557		-122.0086		37.48945
283		-122.2838		37.84683
837		-121.0037		37.62157
583		-120.8694		37.53321
2497		-122.413		37.7368
2374		-121.8823		37.44014
299		-122.416		37.8021
2212		-122.2659		37.84844
648		-122.4313		37.75965
1915		-121.972		37.33103
1773		-122.4534		37.71922
1775		-122.4567		37.71513
1081		-122.2897		37.84364
1073		-122.25		37.86812
217		-121.9905		37.55906
472		-122.0232		37.55782
1776		-122.4822		37.7527
239		-122.0313		37.02066
172		-121.8764		36.96297
218		-121.9437		37.53183
1206		-122.0653		38.23091
1369		-121.5076		38.61825
103		-122.03		37.56279
1209		-122.2566		37.44516
1688		-122.4134		37.79318
2625		-122.4063		37.71141
642		-122.4062		37.7935
1706		-122.4145		37.74389
1357		-122.0766		37.35925
938		-122.0747		37.16114
1687		-122.4102		37.79914
2635		-122.0829		37.61958
607		-122.07		37.64401
2596		-121.9838		37.24355
1895		-121.8704		37.42563
1886		-121.8284		37.37411
1945		-121.7722		37.28214
1896		-121.6292		37.03027
1396		-121.6305		37.11151
548		-121.8495		37.33348
2677		-121.9817		37.29199
1698		-122.4192		37.7595
2525		-121.992		37.40081
1082		-122.2485		37.77576
1302		-121.9652		37.40068
1658		-122.2981		37.90164
241		-122.572		38.11058
1516		-122.2838		37.85777
1608		-122.0841		37.88465
1728		-122.4099		37.6236
2136		-122.5303		37.87097
20		-122.4189		37.78791
1311		-121.987		37.27986
2347		-122.2555		37.79845
1740		-122.4786		37.66903
860		-122.484		37.77466
557		-122		37.28219
2304		-122.0203		37.36205
1761		-122.2422		37.48452
2308		-122.3937		37.78729
1024		-122.0438		37.94844
2206		-121.908		37.78883
1651		-122.3303		37.94068
1450		-122.4838		37.65869
90		-122.477		37.65097
920		-122.06		37.39095
168		-122.1699		37.68597
61		-122.0509		37.5617
843		-122.2605		37.86668
939		-122.2334		37.75927
1536		-122.222		37.79512
1602		-122.1605		38.01956
1021		-122.0899		37.93431
1574		-121.8875		37.70599
1028		-121.9723		37.86234
2490		-122.0753		37.31441
2452		-122.4608		37.65567
984		-121.7892		37.64975
1086		-122.0782		37.69326
1743		-122.4064		37.62803
830		-122.1064		37.402
1453		-122.3241		37.54026
1525		-122.278		37.88111
967		-122.4917		37.76044
968		-122.4842		37.77863
1512		-122.2682		37.85104
864		-122.1105		37.66148
1705		-122.4021		37.73426
1087		-122.1468		37.73686
1733		-122.2156		37.4451
930		-121.9642		37.31974
1570		-121.9369		37.65226
1068		-122.2897		37.80938
2356		-121.8904		37.71966
1461		-122.322		37.57283
2526		-121.9452		37.40617
308		-122.0835		37.37868
2543		-122.6956		38.32308
138		-122.6189		38.25354
826		-121.7293		37.99843
2666		-121.7081		37.93123
2673		-122.408		37.74417
2409		-121.8945		37.69279
2523		-121.8028		37.34928
1031		-122.1325		37.90535
438		-122.023		37.35562
1276		-122.4291		37.77978
1639		-122.4396		37.71386
1947		-122.0582		37.27208
1029		-121.9865		37.82161
2500		-121.278		37.88975
2324		-121.3259		37.98319
2314		-122.4293		37.77181
1629		-122.4276		37.72639
2465		-122.3937		37.71333
743		-122.1558		37.44333
2443		-122.3879		37.76055
433		-122.3093		37.55824
443		-122.4406		37.76478
2441		-122.4253		37.77349
983		-121.8651		37.69754
2312		-122.4333		37.79101
2225		-122.2419		37.82422
2519		-122.1948		37.79921
1950		-121.8401		37.33302
1106		-122.074		37.60585
1752		-122.3137		37.54419
1780		-122.3909		37.73692
677		-122.4853		37.67508
1783		-122.4185		37.71731
1904		-121.8838		37.33503
37		-122.0705		37.34551
1750		-122.3453		37.523
2628		-122.0348		37.53725
1903		-121.9067		37.34045
2148		-121.8311		37.30561
167		-122.1662		37.73217
2505		-122.4253		37.63381
2415		-122.2719		38.39045
1274		-121.8271		37.35932
1154		-121.7447		36.74498
2455		-122.2672		37.50717
1762		-122.278		37.40873
1937		-122.0174		37.28862
1304		-121.959		37.36533
1594		-122.0923		37.66701
1935		-121.9674		37.24833
881		-122.1188		37.42017
2418		-122.3616		37.93961
1690		-122.4099		37.79109
1830		-122.0308		37.3729
1944		-122.4022		37.7215
1234		-121.8705		37.35131
1564		-121.9277		37.5084
2170		-121.9234		37.39091
2074		-122.2804		38.20343
2107		-121.7686		36.87521
1922		-121.9158		37.28988
566		-121.8548		37.2431
346		-122.0975		37.39744
556		-121.9742		37.3464
436		-121.915		37.24327
1942		-121.7743		37.33204
1254		-121.8446		37.37775
2281		-122.4924		37.90657
1605		-122.0241		37.99025
716		-121.8878		37.37834
2340		-122.411		37.78307
1627		-122.0322		37.88743
1079		-122.2455		37.8554
746		-121.8252		37.26404
1703		-122.4062		37.75922
1202		-122.1828		38.24502
1948		-122.0639		37.29799
306		-122.0049		37.39613
905		-122.4142		37.79057
1309		-121.984		37.32084
1270		-121.9155		37.44993
1334		-122.0191		37.30369
915		-122.4349		37.66638
1924		-121.9386		37.2712
546		-121.9099		37.30902
2485		-122.0675		37.92458
1470		-122.2258		37.47137
725		-122.0222		37.27464
1771		-122.4669		37.74833
1660		-121.8276		37.34367
2131		-122.5307		37.9455
2120		-122.5372		37.96995
1710		-122.487		37.73214
471		-122.0129		37.58972
1656		-122.2956		37.92383
2221		-122.0308		37.23685
2121		-122.5014		37.96007
2222		-122.0556		37.33464
724		-121.9347		37.24019
1730		-122.4164		37.68749
2223		-122.0805		37.33938
1251		-121.8382		37.32924
1704		-122.4107		37.75143
718		-121.8807		37.40978
1590		-121.668		37.59433
2161		-122.7343		38.43486
1303		-121.9452		37.41439
2520		-122.0531		37.68783
2593		-121.9112		37.66627
2233		-121.8667		37.24568
1237		-121.909		37.3178
1182		-121.6372		36.6542
2229		-122.1496		37.45219
2670		-121.856		37.36921
975		-121.8736		37.28585
1732		-122.4911		37.67703
2634		-122.3099		37.88639
1046		-122.2519		37.80964
275		-122.2237		38.1043
616		-121.9466		38.02396
611		-122.2591		37.81139
1589		-121.8487		37.71945
1707		-122.4216		37.73759
1723		-122.4219		37.62242
2318		-122.4362		37.72828
2499		-122.4571		37.72209
1047		-122.3165		37.92312
2349		-122.2767		37.85933
2348		-122.1663		37.77124
2199		-122.0483		37.95816
740		-122.0509		37.37871
1530		-122.1894		37.82091
661		-122.4809		37.72743
688		-121.8742		37.33871
561		-122.0743		37.38614
2533		-122.0281		37.53418
1596		-122.1129		37.64211
721		-121.9844		37.33406
2438		-122.1595		37.78765
1299		-122.3939		37.77266
1914		-121.9563		37.33032
1233		-121.9277		37.32824
107		-122.2589		37.76226
2646		-122.179		37.76057
1235		-121.859		37.34226
2407		-121.894		37.3046
762		-122.2626		38.16027
2207		-122.2566		38.04327
1554		-122.0044		37.57138
1337		-122.0571		37.36265
1774		-122.4685		37.71921
2117		-122.4964		38.00364
1756		-122.3113		37.51692
1210		-122.3601		37.44625
1281		-122.4238		37.75937
1245		-122.4122		37.78704
1849		-122.1159		37.37529
917		-121.8784		37.29862
1625		-121.8675		38.01411
2016		-122.1668		38.06251
1722		-122.4692		37.78457
681		-122.3056		37.52795
1036		-122.1804		37.85683
1702		-122.4299		37.73736
1248		-121.8014		37.31814
1831		-122.0064		37.38054
1048		-122.2304		37.86398
741		-122.0834		37.40553
1399		-121.5713		36.98653
1626		-121.882		38.0048
1851		-122.1335		37.44664
2662		-121.7959		36.67744
1173		-121.9046		36.61097
1241		-121.8145		37.28098
1397		-121.6549		37.1163
1887		-121.8149		37.36471
174		-121.8147		37.31851
2694		-122.431		37.78798
242		-122.548		37.99871
303		-121.9816		37.44152
701		-121.7817		37.31232
351		-121.866		37.33686
1741		-122.4707		37.65755
1757		-122.2345		37.46769
2431		-122.0612		37.64368
1042		-121.9049		37.80531
723		-121.9558		37.28444
1583		-122.1064		37.72208
2624		-122.4742		37.76309
1720		-122.5048		37.74205
1584		-122.0974		37.70404
290		-122.0684		37.58532
1103		-122.0809		37.63596
1499		-122.2664		37.78042
2436		-122.2351		37.78811
210		-122.4675		37.71344
2605		-122.4875		37.85082
206		-122.413		37.76879
2614		-122.4665		37.73917
1052		-122.3596		37.93344
1556		-122.0395		37.58218
1941		-121.7697		37.35315
1121		-122.5483		37.89476
2675		-122.2582		37.56489
1043		-121.8837		37.77035
216		-122.0571		37.58414
1770		-122.4913		37.75321
2678		-122.7214		38.42072
2653		-121.8114		37.25487
2708		-122.4411		37.66269
1225		-122.6475		38.25008
390		-121.8959		37.23565
391		-121.8677		37.26954
1760		-122.2486		37.48023
1751		-122.3121		37.53281
2220		-122.1793		37.74542
1694		-122.4018		37.78212
2468		-122.7126		38.44163
349		-121.7838		37.22962
2512		-122.2414		37.53985
1746		-122.3318		37.58138
1247		-122.4314		37.80048
720		-121.9873		37.34824
2451		-122.4796		37.7002
600		-122.2512		37.76059
1016		-121.927		38.01116
1744		-122.4187		37.60124
1498		-122.2812		37.83279
1550		-122.0605		37.61759
1018		-122.1275		38.01702
530		-122.1952		37.47481
181		-122.2594		37.81699
43		-122.3526		37.96146
2		-122.2194		37.46959
1833		-122.0569		37.39898
113		-122.438		37.77486
2539		-122.3139		37.93417
2463		-122.468		37.72722
811		-122.1964		37.75825
601		-122.0844		37.70622
551		-121.845		37.34997
187		-121.846		37.26998
300		-121.8742		37.30522
2483		-122.072		37.93336
2650		-122.3986		37.59935
1293		-122.4696		37.75609
463		-122.2689		37.86808
2611		-122.1339		37.71443
2453		-122.3727		37.56676
408		-122.4499		37.67627
455		-121.9862		37.32716
562		-122.1111		37.41488
466		-122.1552		37.72341
1027		-121.9272		37.74027
808		-122.2803		37.82362
571		-122.2369		38.09627
2442		-122.4188		37.75227
1753		-122.2595		37.55183
1265		-122.4235		37.72887
598		-122.2577		37.85412
599		-122.2312		37.7636
638		-121.8952		38.027
44		-122.3983		37.72475
1243		-121.8208		37.31274
1653		-122.3882		37.94021
212		-122.4051		37.79568
1062		-122.2168		37.78791
1181		-121.951		37.39727
1119		-122.5358		37.93647
2305		-122.0924		37.40618
931		-122.0446		37.32975
127		-122.1449		37.43548
1637		-121.9164		38.03213
1609		-122.0381		37.90351
1824		-122.0174		37.3444
1084		-122.273		37.76699
628		-122.31		37.90718
1294		-122.4524		37.75142
558		-122.0452		37.34387
1654		-122.3423		37.91218
2354		-121.988		37.57799
2367		-122.2221		37.88659
1617		-122.0317		37.93063
2339		-122.4156		37.53593
2362		-121.9		37.40796
195		-121.9196		37.48304
220		-121.9314		37.52255
1069		-122.3094		37.89306
1809		-121.8108		36.90304
56		-122.3736		37.96161
1292		-122.4645		37.79535
1677		-122.4317		37.80683
1939		-121.8336		37.31146
1291		-122.4761		37.77735
1275		-122.4858		37.78672
2329		-121.4757		37.78485
1806		-121.9187		37.0263
2012		-122.1777		38.05899
21		-122.4398		37.80246
1085		-122.0283		37.72123
41		-122.0141		37.97744
1908		-121.8472		37.43093
454		-121.9051		37.43877
1965		-121.5163		37.00969
173		-121.8387		37.28884
1278		-122.4314		37.76789
643		-122.4199		37.78547
1099		-121.9752		37.64456
1768		-122.4685		37.77738
1037		-121.9304		37.95168
1015		-121.871		38.03853
2116		-122.5189		38.05529
768		-122.8088		38.54557
157		-121.7647		37.22306
142		-122.7236		38.46005
1288		-122.8409		38.41189
653		-122.436		37.71814
976		-122.1463		37.71549
46		-122.2972		37.80742
1549		-122.039		37.61913
618		-122.0344		37.99299
812		-122.2695		37.87533
1628		-121.9773		37.79509
280		-122.0369		37.97465
1521		-122.1628		37.74105
2353		-122.0895		37.62789
102		-122.3216		37.93877
2591		-122.0439		37.66724
603		-122.107		37.68244
1363		-122.1642		37.40818
132		-121.8439		37.32011
1388		-121.8143		37.26706
27		-122.7375		38.46704
1520		-122.156		37.7453
2553		-122.561		38.07785
2263		-122.6022		38.00639
791		-122.2919		38.31702
840		-122.3132		38.30549
1481		-122.1208		38.1025
2695		-122.4906		37.74647
437		-122.01		37.30183
171		-122.1053		37.869
2000		-122.2277		38.14842
57		-122.3217		37.95848
553		-121.8596		37.40937
1539		-122.1852		37.78914
475		-122.0635		37.90564
1107		-122.0451		37.5431
435		-122.0752		37.57827
323		-122.2953		37.79755
146		-122.3011		38.31118
2127		-122.5225		37.90156
1546		-122.2858		37.98099
2069		-122.3315		38.33252
2126		-122.2747		38.28823
2153		-121.8357		37.38282
1286		-121.8761		37.42242
1623		-121.8316		37.99473
2540		-122.1984		38.03728
1104		-122.0295		37.62105
2394		-121.9538		37.58387
1754		-122.2629		37.54147
2104		-121.6558		36.67539
1567		-122.0358		37.54974
238		-122.0347		36.95901
420		-122.0426		36.98787
2363		-122.0018		37.3163
314		-122.447		37.65569
1647		-122.4446		37.70968
253		-122.236		38.11662
270		-122.03		38.26483
321		-122.2652		37.79548
662		-122.5066		37.76167
63		-121.9856		37.53915
2616		-122.1386		37.76235
1633		-121.9918		37.78162
1407		-121.7334		37.17671
621		-122.0581		37.89059
622		-121.9497		37.74674
